MSFT (Microsoft Corporation),188.74,2.5498
Feb 11 2020 @ 08:31 ET,Bid,191.23,Ask,191.25,Size,18x19,Vol,35844267
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
06/18/2021,MSFT210618C00120000,71,3.65,69.85,72.7,23,0.2977,0.9234,0.0019,720,120.000,MSFT210618P00120000,2.79,0,2.5,2.86,0,0.316,-0.0743,0.002,1813
06/18/2021,MSFT210618C00125000,66.1,3.05,65.5,68.2,13,0.293,0.9096,0.0023,700,125.000,MSFT210618P00125000,3.46,0.19,2.67,3.25,1,0.3072,-0.0867,0.0023,2870
06/18/2021,MSFT210618C00130000,60,0,61.45,63.95,0,0.2899,0.8929,0.0027,3034,130.000,MSFT210618P00130000,3.76,-0.365,3.5,4,110,0.3046,-0.1039,0.0027,2875
06/18/2021,MSFT210618C00135000,57.3,2.625,57.25,59.55,1,0.2878,0.8738,0.0031,1332,135.000,MSFT210618P00135000,4.55,-0.35,3.9,4.8,2,0.2984,-0.121,0.0031,250
06/18/2021,MSFT210618C00140000,53.35,2.825,53.05,55.45,13,0.283,0.8541,0.0035,1772,140.000,MSFT210618P00140000,5.46,-0.34,5,5.6,3,0.2929,-0.1403,0.0035,520
06/18/2021,MSFT210618C00145000,49.3,2.625,49.25,51.4,13,0.2776,0.8329,0.0039,3011,145.000,MSFT210618P00145000,6.6,-0.25,5.75,6.5,2,0.2888,-0.1623,0.0039,589
06/18/2021,MSFT210618C00150000,45.57,1.97,45.4,47.75,59,0.276,0.8074,0.0043,881,150.000,MSFT210618P00150000,7.5,-0.425,6.85,7.6,11,0.2838,-0.1856,0.0043,550
06/18/2021,MSFT210618C00155000,43,3.25,41.9,44.15,17,0.2694,0.7827,0.0048,369,155.000,MSFT210618P00155000,8.9,-0.175,8.05,8.9,3,0.2798,-0.2113,0.0047,236
06/18/2021,MSFT210618C00160000,39.5,3.025,38.35,40.65,8,0.2694,0.7529,0.0052,1700,160.000,MSFT210618P00160000,11.15,0,9.4,10.3,0,0.2756,-0.2387,0.0051,702
06/18/2021,MSFT210618C00165000,35.6,2.85,35.05,36.9,11,0.2655,0.7232,0.0056,2059,165.000,MSFT210618P00165000,11.98,-0.52,10.95,11.75,5,0.2715,-0.2678,0.0055,1327
06/18/2021,MSFT210618C00170000,32,2.25,32.05,33.8,11,0.2619,0.6918,0.006,747,170.000,MSFT210618P00170000,13.4,-0.975,12.65,13.75,31,0.2684,-0.2988,0.0059,191
06/18/2021,MSFT210618C00175000,29.09,2.19,29.1,30.75,20,0.2601,0.6586,0.0063,740,175.000,MSFT210618P00175000,15.45,-0.925,14.45,15.75,5,0.2649,-0.331,0.0062,75
06/18/2021,MSFT210618C00180000,26.3,2.2,26.2,27.5,877,0.2547,0.6247,0.0067,1167,180.000,MSFT210618P00180000,17.1,-1.525,16.55,17.6,3,0.263,-0.3645,0.0065,127
06/18/2021,MSFT210618C00185000,24.7,2.925,23.85,25.15,65,0.254,0.5897,0.0069,477,185.000,MSFT210618P00185000,22.21,0,18.85,20.2,0,0.2597,-0.3986,0.0067,24
06/18/2021,MSFT210618C00190000,22.18,2.205,21.95,22.65,131,0.2529,0.5546,0.007,2728,190.000,MSFT210618P00190000,22.3,0,21.15,22.8,0,0.2571,-0.4333,0.0069,213
06/18/2021,MSFT210618C00195000,19.7,2.425,19,20.45,61,0.2519,0.5196,0.0071,285,195.000,MSFT210618P00195000,25.3,-1.3,23.75,25.5,20,0.2549,-0.4681,0.007,24
06/18/2021,MSFT210618C00200000,17.75,2.375,17.05,18,169,0.2491,0.4842,0.0072,2180,200.000,MSFT210618P00200000,28.48,0,26.5,28.35,0,0.2557,-0.5014,0.007,258
06/18/2021,MSFT210618C00210000,14,1.675,13.45,14.6,2505,0.2453,0.4153,0.0072,5565,210.000,MSFT210618P00210000,37.3,0,32.55,34.65,0,0.2499,-0.57,0.0071,4
06/18/2021,MSFT210618C00220000,11.23,1.98,10.9,11.5,166,0.2443,0.3526,0.0069,1151,220.000,MSFT210618P00220000,41.45,-1.95,39.25,41.55,3,0.2478,-0.6327,0.0068,112
06/18/2021,MSFT210618C00230000,8.5,1.1,8.25,9.3,10,0.241,0.2931,0.0065,671,230.000,MSFT210618P00230000,0,0,47.35,49.05,0,0.2466,-0.6894,0.0064,0
06/18/2021,MSFT210618C00240000,6.59,1.14,6.4,7.25,101,0.2396,0.2416,0.0059,611,240.000,MSFT210618P00240000,57.5,-1.95,54.85,57.15,1,0.2521,-0.7319,0.0058,5
06/18/2021,MSFT210618C00250000,4.65,0.6,4.85,5.6,13,0.2389,0.1976,0.0053,50,250.000,MSFT210618P00250000,0,0,63.6,65.8,0,0.2515,-0.7752,0.0052,0
06/18/2021,MSFT210618C00260000,3.96,0.76,3.65,4.5,15,0.2388,0.1608,0.0046,75,260.000,MSFT210618P00260000,75.15,-2.375,72.45,74.7,2,0.2589,-0.8029,0.0047,1
06/18/2021,MSFT210618C00270000,3.02,3.02,3,3.55,100,0.2399,0.1313,0.004,100,270.000,MSFT210618P00270000,0,0,81.3,84,0,0.2696,-0.8217,0.0042,0
01/21/2022,MSFT220121C00070000,117.17,2.92,116.65,121.25,3,0.02,1,0.0003,193,70.000,MSFT220121P00070000,0.6,0.07,0.37,0.65,10,0.3714,-0.0136,0.0004,1632
01/21/2022,MSFT220121C00075000,102.65,0,111.9,116.35,0,0.02,1,0.0004,20,75.000,MSFT220121P00075000,0.92,0.185,0.7,1.15,11,0.3797,-0.0206,0.0005,127
01/21/2022,MSFT220121C00080000,91.9,0,107,111.5,0,0.02,1,0.0004,208,80.000,MSFT220121P00080000,1.02,0.215,0.61,1.1,10,0.3508,-0.0209,0.0005,118
01/21/2022,MSFT220121C00085000,81.5,0,102.5,106.7,0,0.02,1,0.0006,148,85.000,MSFT220121P00085000,1.42,0.14,0.72,1.7,2,0.3515,-0.0282,0.0007,337
01/21/2022,MSFT220121C00090000,90.24,0,97.5,102,0,0.2557,0.9775,0.0004,120,90.000,MSFT220121P00090000,1.6,-0.125,1.35,1.6,1,0.3436,-0.0342,0.0008,972
01/21/2022,MSFT220121C00095000,93.97,3.17,93.4,97.35,6,0.2723,0.9676,0.0007,443,95.000,MSFT220121P00095000,1.8,0,1.6,2.75,0,0.352,-0.0464,0.001,504
01/21/2022,MSFT220121C00100000,89.27,2.645,88.95,91,139,0.2511,0.9674,0.0008,722,100.000,MSFT220121P00100000,2.2,-0.03,1.91,2.41,3,0.3293,-0.0493,0.0012,2014
01/21/2022,MSFT220121C00105000,84.2,1.925,83.5,88.35,2,0.2861,0.9448,0.0012,145,105.000,MSFT220121P00105000,2.5,0,1.57,3.7,0,0.326,-0.0598,0.0014,84
01/21/2022,MSFT220121C00110000,82,4.6,80.25,83.25,36,0.2837,0.9341,0.0015,653,110.000,MSFT220121P00110000,3.1,-0.35,2.71,3.4,35,0.3218,-0.0711,0.0016,289
01/21/2022,MSFT220121C00115000,76.5,2.925,75.45,80,1,0.2817,0.9217,0.0017,96,115.000,MSFT220121P00115000,3.71,-0.085,3.2,3.95,2,0.3145,-0.0822,0.0018,1187
01/21/2022,MSFT220121C00120000,73.4,4.9,71.75,75.8,5,0.2746,0.9104,0.002,408,120.000,MSFT220121P00120000,3.65,-0.85,4.1,4.6,1,0.3071,-0.0945,0.0021,1318
01/21/2022,MSFT220121C00125000,67.1,1.775,67.6,70,32,0.2772,0.8923,0.0023,276,125.000,MSFT220121P00125000,5.1,-0.25,3.85,6.35,8,0.3053,-0.1105,0.0023,479
01/21/2022,MSFT220121C00130000,63.96,2.985,63.65,67.4,101,0.2786,0.8732,0.0026,444,130.000,MSFT220121P00130000,5.75,-1,4.55,7.3,1,0.2963,-0.1244,0.0026,835
01/21/2022,MSFT220121C00135000,60.4,2.925,59.7,63.9,1,0.2732,0.8563,0.003,656,135.000,MSFT220121P00135000,6.9,-0.325,6.5,7.2,3,0.2945,-0.1432,0.0029,438
01/21/2022,MSFT220121C00140000,57.25,3.775,55.9,59.9,32,0.2729,0.8351,0.0033,1287,140.000,MSFT220121P00140000,8.2,-0.5,7.7,8.2,73,0.2905,-0.1621,0.0032,811
01/21/2022,MSFT220121C00145000,53.6,4.025,52.3,56.3,5,0.272,0.8129,0.0036,2914,145.000,MSFT220121P00145000,9.59,0.115,7.55,10.65,2,0.2842,-0.1813,0.0035,1888
01/21/2022,MSFT220121C00150000,50,2.875,48.6,52.8,163,0.2708,0.7895,0.0039,2109,150.000,MSFT220121P00150000,10.65,-0.125,8.9,10.8,18,0.2765,-0.2013,0.0038,435
01/21/2022,MSFT220121C00155000,45.95,2.875,45.2,49.35,19,0.2691,0.7653,0.0042,1439,155.000,MSFT220121P00155000,12.4,0.075,10.25,12.25,1,0.2731,-0.2245,0.0041,470
01/21/2022,MSFT220121C00160000,43.1,3.225,42.35,44.75,120,0.263,0.7416,0.0045,2090,160.000,MSFT220121P00160000,13.41,-0.115,12,13.75,16,0.2752,-0.2508,0.0044,1079
01/21/2022,MSFT220121C00165000,40,3.425,39.35,41.9,107,0.265,0.714,0.0047,3760,165.000,MSFT220121P00165000,15.5,-0.45,13.35,15.65,141,0.2735,-0.2764,0.0046,233
01/21/2022,MSFT220121C00170000,38.2,3.225,37.4,38.95,92,0.2625,0.6871,0.005,1279,170.000,MSFT220121P00170000,17.3,-0.95,16.65,17.8,258,0.2728,-0.3029,0.0048,590
01/21/2022,MSFT220121C00175000,34.56,2.91,33.2,37.1,30,0.2608,0.6594,0.0052,1741,175.000,MSFT220121P00175000,19.42,-0.63,17.55,19.5,36,0.268,-0.3294,0.0051,298
01/21/2022,MSFT220121C00180000,32.61,3.485,31.75,33.6,157,0.2591,0.6311,0.0054,1586,180.000,MSFT220121P00180000,22,-0.125,20.05,22.35,60,0.2667,-0.3569,0.0053,110
01/21/2022,MSFT220121C00185000,28.4,2.625,28.4,30.7,559,0.2568,0.6024,0.0056,1166,185.000,MSFT220121P00185000,24.1,-0.575,22.2,24.05,152,0.2637,-0.3849,0.0055,288
01/21/2022,MSFT220121C00190000,27.7,3.4,27.15,28,255,0.2571,0.574,0.0057,1435,190.000,MSFT220121P00190000,26.54,-0.785,24,27.85,7,0.2619,-0.413,0.0056,181
01/21/2022,MSFT220121C00195000,24.55,2.425,23.1,26.25,105,0.2536,0.5447,0.0059,540,195.000,MSFT220121P00195000,29,-1.15,26.6,30.55,1,0.2605,-0.4411,0.0057,13
01/21/2022,MSFT220121C00200000,22.95,2.575,22,24.1,269,0.2522,0.516,0.0059,3611,200.000,MSFT220121P00200000,32.15,-0.925,29.35,33.3,130,0.2582,-0.4695,0.0058,324
01/21/2022,MSFT220121C00210000,19.09,2.69,18.45,20,55,0.2491,0.4593,0.006,1403,210.000,MSFT220121P00210000,40.57,0,35.3,39.45,0,0.2573,-0.5234,0.0058,14
01/21/2022,MSFT220121C00220000,16.22,2.195,15.8,16.45,214,0.2483,0.4064,0.0059,1662,220.000,MSFT220121P00220000,46.8,0,41.95,45.95,0,0.254,-0.5768,0.0058,291
01/21/2022,MSFT220121C00230000,12.9,1.325,13,13.9,653,0.2455,0.3551,0.0057,999,230.000,MSFT220121P00230000,52.66,-1.065,49.1,53.1,2,0.2499,-0.6285,0.0056,1
01/21/2022,MSFT220121C00240000,10.55,1.5,10.3,12.2,181,0.2432,0.3076,0.0055,1692,240.000,MSFT220121P00240000,59.5,-2.175,56.6,60.7,59,0.2507,-0.6718,0.0054,44
01/21/2022,MSFT220121C00250000,8.75,1.5,8.05,9.2,366,0.2407,0.2637,0.0051,1412,250.000,MSFT220121P00250000,68.42,-1.505,64.7,68.7,84,0.2522,-0.71,0.005,44
01/21/2022,MSFT220121C00260000,7.5,1.475,7.1,9,97,0.2408,0.2273,0.0047,779,260.000,MSFT220121P00260000,76.86,-2.115,73.15,77.05,2,0.252,-0.7461,0.0047,1
01/21/2022,MSFT220121C00270000,5.95,1.1,5.65,6.25,393,0.2395,0.1932,0.0043,512,270.000,MSFT220121P00270000,85.4,-2.675,81.85,85.85,18,0.2603,-0.7675,0.0043,9
